t,r
9.326217478319e+01,2.136301671571e+01
9.339559706471e+01,2.126692170866e+01
9.352901934623e+01,2.117035627079e+01
9.366244162775e+01,2.107331585873e+01
9.379586390927e+01,2.097579584456e+01
9.392928619079e+01,2.087779151346e+01
9.406270847231e+01,2.077929806133e+01
9.419613075384e+01,2.068031059230e+01
9.432955303536e+01,2.058082411616e+01
9.446297531688e+01,2.048083354569e+01
9.459639759840e+01,2.038033369390e+01
9.472981987992e+01,2.027931927112e+01
9.486324216144e+01,2.017778488205e+01
9.499666444296e+01,2.007572502268e+01
9.513008672448e+01,1.997313407701e+01
9.526350900600e+01,1.987000631376e+01
9.539693128753e+01,1.976633588287e+01
9.553035356905e+01,1.966211681189e+01
9.566377585057e+01,1.955734300223e+01
9.579719813209e+01,1.945200822525e+01
9.593062041361e+01,1.934610611816e+01
9.606404269513e+01,1.923963017981e+01
9.619746497665e+01,1.913257376629e+01
9.633088725817e+01,1.902493008625e+01
9.646430953969e+01,1.891669219619e+01
9.659773182121e+01,1.880785299541e+01
9.673115410274e+01,1.869840522079e+01
9.686457638426e+01,1.858834144133e+01
9.699799866578e+01,1.847765405249e+01
9.713142094730e+01,1.836633527021e+01
9.726484322882e+01,1.825437712467e+01
9.739826551034e+01,1.814177145386e+01
9.753168779186e+01,1.802850989671e+01
9.766511007338e+01,1.791458388598e+01
9.779853235490e+01,1.779998464082e+01
9.793195463642e+01,1.768470315894e+01
9.806537691795e+01,1.756873020841e+01
9.819879919947e+01,1.745205631908e+01
9.833222148099e+01,1.733467177354e+01
9.846564376251e+01,1.721656659767e+01
9.859906604403e+01,1.709773055065e+01
9.873248832555e+01,1.697815311453e+01
9.886591060707e+01,1.685782348323e+01
9.899933288859e+01,1.673673055090e+01
9.913275517011e+01,1.661486289979e+01
9.926617745163e+01,1.649220878734e+01
9.939959973316e+01,1.636875613264e+01
9.953302201468e+01,1.624449250210e+01
9.966644429620e+01,1.611940509437e+01
9.979986657772e+01,1.599348072435e+01
9.993328885924e+01,1.586670580632e+01
1.000667111408e+02,1.573906633603e+01
1.002001334223e+02,1.561054787182e+01
1.003335557038e+02,1.548113551455e+01
1.004669779853e+02,1.535081388628e+01
1.006004002668e+02,1.521956710772e+01
1.007338225484e+02,1.508737877421e+01
1.008672448299e+02,1.495423193020e+01
1.010006671114e+02,1.482010904206e+01
1.011340893929e+02,1.468499196913e+01
1.012675116744e+02,1.454886193289e+01
1.014009339560e+02,1.441169948391e+01
1.015343562375e+02,1.427348446672e+01
1.016677785190e+02,1.413419598212e+01
1.018012008005e+02,1.399381234678e+01
1.019346230821e+02,1.385231105008e+01
1.020680453636e+02,1.370966870765e+01
1.022014676451e+02,1.356586101149e+01
1.023348899266e+02,1.342086267634e+01
1.024683122081e+02,1.327464738187e+01
1.026017344897e+02,1.312718771035e+01
1.027351567712e+02,1.297845507928e+01
1.028685790527e+02,1.282841966861e+01
1.030020013342e+02,1.267705034176e+01
1.031354236157e+02,1.252431456013e+01
1.032688458973e+02,1.237017829004e+01
1.034022681788e+02,1.221460590149e+01
1.035356904603e+02,1.205756005788e+01
1.036691127418e+02,1.189900159543e+01
1.038025350233e+02,1.173888939129e+01
1.039359573049e+02,1.157718021905e+01
1.040693795864e+02,1.141382858985e+01
1.042028018679e+02,1.124878657753e+01
1.043362241494e+02,1.108200362582e+01
1.044696464310e+02,1.091342633501e+01
1.046030687125e+02,1.074299822547e+01
1.047364909940e+02,1.057065947500e+01
1.048699132755e+02,1.039634662598e+01
1.050033355570e+02,1.021999225825e+01
1.051367578386e+02,1.004152462251e+01
